Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_eah_d,Najwyzszy_eah_d,Najnizszy_eah_d,Zamkniecie_eah_d,Wolumen_eah_d,Otwarcie_mon_d,Najwyzszy_mon_d,Najnizszy_mon_d,Zamkniecie_mon_d,Wolumen_mon_d,Otwarcie_woj,Najwyzszy_woj,Najnizszy_woj,Zamkniecie_woj,Wolumen_woj,Otwarcie_pum_de_d,Najwyzszy_pum_de_d,Najnizszy_pum_de_d,Zamkniecie_pum_de_d,Wolumen_pum_de_d,Otwarcie_wig20_d,Najwyzszy_wig20_d,Najnizszy_wig20_d,Zamkniecie_wig20_d,Wolumen_wig20_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_boss_de_d,Najwyzszy_boss_de_d,Najnizszy_boss_de_d,Zamkniecie_boss_de_d,Wolumen_boss_de_d,Otwarcie_ads_de_d,Najwyzszy_ads_de_d,Najnizszy_ads_de_d,Zamkniecie_ads_de_d,Wolumen_ads_de_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_nke_us_d,Najwyzszy_nke_us_d,Najnizszy_nke_us_d,Zamkniecie_nke_us_d,Wolumen_nke_us_d
2015-06-23,171.64,174.97,169.84,169.84,99912,33.8772,34.4101,32.3798,34.4101,178.3220339034,14.395,14.592,14.296,14.493,24495,6.9351,6.9439,6.8744,6.8829,4633,137.755128,139.435655,137.130933,139.051537,11430,2355.85,2361.06,2341.26,2341.26,13230143.0,13161.72,13233.06,13154.59,13198.36,3218210.0,86.421657,87.250642,86.25586,86.463109,200838,67.545063,67.72531,67.023297,67.288923,976502,54305.16,54329.49,54017.19,54017.19,25676482.0,49.507,49.5348,49.3286,49.507,6425072.0013756
2015-06-24,169.84,172.59,167.33,169.42,24189,34.4101,38.7134,31.8544,34.4195,24246.457627811,14.562,14.562,14.158,14.325,113546,6.857,6.9439,6.857,6.857,4340,139.29161,140.011835,135.978572,137.947183,10437,2340.37,2352.56,2332.76,2348.97,15123460.0,13219.68,13247.73,13114.2,13143.61,9211660.0,86.753251,86.753251,85.841368,86.463109,130062,67.260463,67.715823,66.75767,67.326871,1099246,54114.21,54209.48,53863.85,54114.37,34966351.0,49.507,49.5863,48.9666,49.0509,5474150.6960151
2015-06-25,170.73,170.78,167.98,168.51,46453,34.2472,35.9244,33.5579,35.4,25284.355932926,14.325,14.325,13.98,13.99,13308,6.857,6.9351,6.8222,6.9351,1295,137.995204,139.531685,136.842843,138.955501,5902,2345.61,2369.41,2344.59,2354.74,19661403.0,13170.35,13189.84,13071.58,13083.54,6154175.0,86.25586,87.043396,85.136731,85.924268,135395,67.051757,67.715823,66.691263,67.345841,843500,54045.06,54449.16,54013.66,54141.2,40094251.0,49.3256,49.3256,48.3398,48.5898,11705322.324277
2015-06-26,167.56,170.83,167.56,170.32,63160,35.2792,35.2792,35.2792,35.2792,116.3898305118,14.0,14.0,13.813,13.823,11159,6.857,7.1608,6.857,7.1608,4278,139.051534,141.164196,137.947189,140.636028,11122,2352.13,2352.73,2333.82,2333.82,17860316.0,13066.95,13086.75,13023.96,13056.64,4566998.0,85.675571,86.83615,85.385426,86.380205,169067,66.75767,67.317383,66.207443,66.824078,815814,54072.42,54119.54,53808.87,53836.45,32798337.0,50.0842,50.9528,48.5898,50.6612,21965455.230659
2015-06-29,162.29,170.32,159.36,166.9,57152,34.4195,34.4195,34.4195,34.4195,158.0338983096,13.014,13.704,12.482,13.359,85592,6.8222,6.9439,6.5098,6.9265,14032,137.034903,140.924121,136.698798,140.059856,17693,2285.5,2303.38,2246.47,2291.23,13901201.0,12651.7,12869.38,12613.92,12869.38,5987744.0,82.898472,85.758469,82.48398,84.556442,229029,64.129863,66.795617,64.034997,65.809006,1490261,51892.58,53093.04,51817.29,52905.49,35875742.0,50.4609,50.5661,49.7193,49.7242,9749530.0359517
2015-06-30,164.99,166.99,164.72,165.09,47016,34.4101,35.2792,33.0419,35.2792,4303.220339106,13.251,13.586,13.064,13.507,96817,6.7354,6.9786,6.7354,6.9351,1036,141.260226,141.260226,136.794825,136.794825,13158,2288.77,2325.34,2283.13,2317.84,24765789.0,12796.85,12901.55,12786.75,12901.55,2984793.0,83.727457,84.141949,82.740965,83.105718,397976,65.44851,65.837463,64.85085,65.125965,1530223,52741.47,53433.58,52737.61,53328.98,42374350.0,50.2666,50.2815,49.7817,49.8859,8153959.5977602
2015-07-01,166.85,171.64,164.29,169.84,42176,34.4195,35.2792,34.4195,34.8493,2305.3728814218,13.507,13.783,13.202,13.754,16342,6.8656,6.8656,6.6486,6.6834,11588,139.003519,142.556632,136.842843,141.596328,14740,2320.06,2334.15,2293.03,2293.03,16815203.0,12905.04,12984.23,12893.88,12977.43,4497012.0,83.934703,85.095282,83.271515,84.0176,208873,66.511017,67.545063,65.79003,66.79562,1871830,53330.19,53671.33,52993.39,52993.41,31012358.0,50.3152,50.5373,50.1476,50.5373,6413721.9766748
2015-07-02,171.03,173.12,169.27,171.44,25509,34.4101,37.7581,33.2142,35.7961,1321.9322034276,13.754,14.0,13.655,14.0,429002,6.7268,6.8656,6.6834,6.6834,6162,143.084797,143.901053,142.316557,143.180833,10981,2298.5,2307.9,2285.41,2294.37,21034366.0,12968.7,13029.32,12918.1,12972.78,3683884.0,84.473543,84.473543,83.603109,83.686005,137384,66.691263,67.165597,66.634343,66.824078,733249,53049.95,53267.21,52908.03,53074.71,35544804.0,50.7535,51.1363,50.3767,50.7347,6387951.2186803
2015-07-06,167.47,168.42,164.2,166.04,45162,38.6178,38.6178,37.8003,38.2226,4.2711864408,13.941,14.256,13.616,14.099,45185,6.6139,6.8136,6.6139,6.8136,2071,144.957383,146.637909,141.980451,145.581585,14958,2263.47,2279.27,2249.0,2272.09,16300004.0,12814.05,12906.09,12812.15,12892.13,2120567.0,82.318183,83.520211,82.318183,82.898472,149246,64.547277,66.112577,64.471383,65.571839,910308,52121.44,52705.47,52121.44,52590.36,26822943.0,50.3767,51.0332,50.344,50.7248,5403990.298991
2015-07-07,166.99,167.71,164.62,165.09,22722,38.2048,38.2048,35.9685,36.8282,1134.0000000324,14.197,14.296,13.971,13.971,14883,6.7962,6.8917,6.5966,6.5966,1346,145.629594,146.013714,144.237158,144.765323,16910,2272.83,2286.31,2218.25,2218.64,18751658.0,12930.42,12950.85,12815.42,12839.91,4497455.0,83.520211,83.520211,81.257082,81.29024,169488,65.552863,65.628757,63.209657,63.370933,1822245,52762.12,52860.95,51586.16,51586.16,39358360.0,50.8348,51.416,50.3648,51.397,7803044.6670363
2015-07-08,165.09,165.19,161.97,163.49,38701,38.1365,38.1365,34.427,36.0537,531.7627118796,14.109,14.197,13.616,14.099,36454,6.6486,6.805,6.6486,6.7962,1228,144.045098,146.685925,144.045098,145.917681,8883,2219.58,2229.92,2203.06,2216.39,27705184.0,12797.56,12816.15,12673.75,12710.95,2935055.0,82.243574,82.434241,81.082996,81.348268,246697,63.560663,63.96859,63.25709,63.551175,997916,51504.17,51739.73,51243.99,51370.03,46768344.0,50.8983,51.1451,50.339,50.4609,7290490.4596189
2015-07-09,162.43,163.95,161.06,163.49,54386,36.226,36.226,34.4616,34.4616,556.3220339142,14.04,14.148,13.872,14.148,21223,6.7962,6.7962,6.6486,6.7962,862,142.988767,149.374766,142.940752,148.414469,16161,2219.76,2230.65,2210.14,2230.65,17056341.0,12687.74,12712.04,12639.8,12712.04,2784852.0,81.978299,83.312965,81.563807,83.064267,276852,63.74091,64.404977,63.579637,64.091915,1067540,51459.34,51658.71,51240.77,51658.71,31072533.0,50.9071,51.2225,50.4252,50.5423,6678547.146521
2015-07-10,164.29,169.84,163.76,169.84,41852,34.4616,35.2792,34.4616,34.4785,12.8135593224,14.187,14.237,14.099,14.187,20292,6.7962,6.8829,6.6834,6.8829,5183,149.806902,151.823533,147.550195,151.295371,14557,2244.68,2279.19,2240.97,2270.84,19545110.0,12738.55,12876.14,12738.55,12876.14,3963063.0,85.468325,85.468325,83.934703,84.846585,250440,65.36313,65.439023,64.50933,65.249289,1052262,51899.91,52682.08,51899.91,52588.42,34442771.0,51.043,51.167,50.339,51.0381,5586752.4204097
2015-07-13,170.78,173.63,170.17,173.25,80309,35.2792,35.2792,34.5909,35.2792,1152.1525424058,14.296,14.542,14.187,14.513,28092,6.8656,6.9351,6.7616,6.9351,2330,151.727503,152.783834,149.230721,152.255671,17044,2275.22,2289.16,2263.44,2269.0,13054745.0,12883.76,12985.33,12883.76,12984.0,3957736.0,85.592672,85.965716,84.970934,85.634124,197289,65.87541,66.75767,65.609783,66.406663,1037811,52912.01,52978.62,52639.48,52773.18,34838014.0,51.402,51.9801,51.167,51.9196,5465055.5496111
2015-07-14,173.63,174.52,172.64,174.06,80181,35.2792,35.2792,35.0647,35.2792,3413.7457628094,14.513,14.572,14.296,14.542,18967,6.9351,6.9351,6.8397,6.9265,2422,151.247353,152.735819,150.767202,152.063614,9551,2269.4,2270.06,2247.96,2259.98,13764952.0,12995.8,13006.28,12943.09,12993.87,3462835.0,85.799919,86.33876,85.053832,86.33876,169695,66.50153,67.004323,65.600297,66.197956,654024,52802.76,52834.02,52480.21,52700.22,32308625.0,52.1071,52.2132,51.6847,51.8849,6021366.0939248
2015-07-15,174.06,175.53,172.64,173.68,24544,35.2792,35.2792,34.8587,35.2792,554.1864406938,14.533,14.533,14.296,14.444,15318,6.9351,6.9439,6.857,6.9351,2966,152.063608,152.303683,147.934315,148.942637,8817,2262.78,2264.17,2240.78,2257.62,12665003.0,13018.1,13023.01,12983.14,13023.01,3782414.0,86.048614,86.587454,85.799919,86.255863,160885,66.406663,66.75767,66.122063,66.425634,666859,52709.8,52782.43,52442.43,52764.78,28709311.0,51.7243,51.9097,51.5795,51.6757,5431856.6013061
2015-07-16,172.08,176.47,172.08,176.1,27128,35.4515,35.4515,33.5579,34.3071,2412.1525424418,14.444,14.878,14.316,14.868,44266,6.9265,6.9351,6.857,6.9177,6726,149.278736,152.735819,149.278736,151.823539,8465,2264.61,2298.54,2259.34,2298.54,23860645.0,13080.69,13215.76,13074.56,13215.76,5201628.0,86.546005,88.079627,86.338759,87.540785,151208,66.776643,68.03837,66.596397,67.924528,952270,53000.14,53588.24,52946.51,53588.24,42546750.0,52.0674,52.1369,51.651,51.8849,4694168.5276583
2015-07-17,176.71,181.42,175.06,180.27,34447,35.193,35.193,34.2125,34.2125,221.0338983114,14.887,15.272,14.887,15.252,142710,6.857,6.9177,6.8482,6.909,2691,151.583458,152.159638,150.239037,151.727503,7510,2300.1,2303.66,2281.13,2285.03,15717219.0,13240.07,13278.67,13190.56,13228.37,5306437.0,87.499337,88.121076,87.209193,88.038175,189532,68.076317,68.190156,67.165597,67.250976,757191,53649.54,53687.9,53320.14,53428.96,28104331.0,51.8998,52.1746,51.6757,52.0872,4921102.464443
2015-07-20,180.18,180.51,178.66,180.51,29415,33.9896,33.9896,33.5579,33.5579,1054.9830508776,15.252,15.43,15.183,15.42,51826,6.909,6.909,6.7962,6.909,380,151.727503,153.311999,149.038661,149.902937,11426,2282.98,2288.47,2244.3,2244.63,12860028.0,13257.81,13266.86,13208.1,13211.52,5981803.0,87.955279,89.157307,87.955279,88.535571,148696,67.52609,68.028883,66.776643,66.83356,709318,53389.56,53498.84,52744.66,52753.8,29871766.0,52.3103,52.4382,52.0972,52.2449,6472617.0582007
2015-07-21,180.32,182.51,178.2,180.71,34846,33.5579,33.5579,33.5579,33.5579,35.2372881366,15.43,15.676,15.351,15.43,78523,6.909,6.909,6.857,6.909,5116,149.662857,151.007277,148.318436,149.518809,8927,2249.27,2257.91,2228.47,2249.67,13729941.0,13207.73,13256.65,13189.94,13214.73,4810467.0,88.950061,89.032959,88.203974,88.659913,136404,67.118163,68.019397,66.937917,67.54506,818107,52915.42,53056.19,52520.84,52839.41,31757465.0,52.1843,52.4482,52.0475,52.1795,5008801.7001695
2015-07-22,178.89,180.23,178.38,179.28,20512,32.5259,34.3755,32.5259,34.3755,4.2711864408,15.341,15.479,15.144,15.331,295416,6.8397,6.8829,6.7703,6.8397,4595,147.166075,148.270421,146.445849,147.02203,7917,2247.23,2247.23,2182.34,2185.83,21947521.0,13222.93,13235.89,13105.41,13128.39,6172824.0,89.944842,90.483682,88.825713,89.861944,282877,67.29841,67.86761,67.108677,67.545063,631857,52722.94,52736.29,51635.34,51698.05,40307259.0,52.1219,52.7456,52.1219,52.6852,6446417.7119789
2015-07-23,179.23,180.18,177.43,178.0,25456,34.3333,34.3333,32.6982,32.6982,17.0847457632,15.193,15.765,15.193,15.745,76992,6.7181,6.8136,6.5966,6.8136,6563,148.270421,148.606526,146.926,147.838285,7674,2175.41,2202.6,2170.0,2200.84,21952079.0,13129.41,13187.68,13107.84,13187.53,3419799.0,90.60803,90.60803,89.53035,89.779045,156986,68.076317,68.417836,67.763257,68.076317,736171,51622.04,51986.22,51438.32,51986.22,35531926.0,52.8746,52.9668,52.5593,52.6465,7269917.2162674
2015-07-24,178.0,181.88,177.15,181.22,23870,34.3755,34.3755,32.5259,32.5259,2.1355932204,15.676,15.952,15.676,15.952,111391,6.6486,6.7528,6.6486,6.7442,1004,148.846601,158.017472,148.846601,155.088555,35770,2195.82,2208.43,2183.02,2187.67,18460636.0,13225.89,13237.15,13162.6,13207.2,3820979.0,89.779045,90.359335,88.99151,89.157307,103166,68.047857,68.588596,67.791717,67.791717,761941,51909.83,52125.02,51753.07,51860.33,41997313.0,52.7259,52.7259,51.9434,52.1795,6460708.3561402
2015-07-27,181.42,182.16,177.48,179.04,53338,32.6982,33.5579,32.6982,33.5579,59.7966101712,15.962,15.962,15.528,15.952,91388,6.6053,6.7442,6.6053,6.7268,1128,153.840164,156.529006,153.840164,154.65642,8933,2190.8,2193.31,2158.69,2189.08,17703450.0,13182.42,13198.86,13071.06,13103.46,3388254.0,88.99151,89.198756,87.706584,87.955279,130420,67.620957,67.66839,66.406663,66.539477,1019769,51899.07,51899.07,51287.52,51738.86,43227095.0,51.9801,52.1467,51.2374,51.5973,7197814.5582417
2015-07-28,179.18,180.27,177.67,179.28,73747,33.128,34.3755,33.128,34.3755,74.745762714,15.952,16.071,15.785,15.952,91999,6.7007,6.7268,6.6834,6.7268,1685,155.32863,157.537322,154.65642,156.480991,7460,2192.86,2209.13,2190.46,2194.24,23563175.0,13098.0,13184.67,13098.0,13177.84,5438029.0,88.784264,89.447451,88.245424,89.198756,169620,66.78613,67.829663,66.406663,67.58301,711096,51856.62,52132.64,51828.26,51906.91,49759106.0,51.756,52.6038,51.651,52.4006,7522839.7347103
2015-07-29,179.99,183.55,178.84,182.55,109130,33.2142,34.4195,33.2142,33.2236,294.7118644152,16.061,16.061,15.923,15.972,35958,6.7268,6.7268,6.18,6.6834,5199,157.873427,159.505938,156.961141,159.409908,15510,2200.4,2236.2,2192.17,2212.02,20601596.0,13211.07,13233.17,13199.9,13215.56,5140506.0,89.820495,90.152088,88.825713,89.240205,175556,68.047857,68.417836,67.317383,68.332456,696599,52136.54,52732.92,51943.42,52288.1,52911787.0,52.4532,53.2642,52.4145,53.0709,7405572.9535173
2015-07-30,182.36,184.07,180.94,181.7,8317,33.2573,34.3333,33.2573,34.3333,143.0847457668,15.972,16.041,15.696,15.923,46002,6.6834,6.7181,6.6834,6.6834,588,160.370209,162.722945,158.449608,162.5789,15111,2216.29,2224.3,2180.6,2188.92,16737609.0,13232.52,13251.3,13194.06,13251.3,4021809.0,89.737596,89.944842,89.074408,89.737596,115189,68.484243,71.149996,68.46527,70.14441,1664741,52495.82,52595.36,51850.93,52011.81,33726044.0,53.0839,53.2931,52.6178,53.1136,6056645.4599072
2015-08-03,182.65,183.11,174.06,176.96,66562,34.3333,34.3333,33.3097,33.5579,655.6271186628,15.913,15.992,15.775,15.864,10540,6.6661,6.6834,6.6574,6.6834,5226,168.436734,168.916885,164.307441,165.171712,9657,2221.27,2231.97,2216.55,2230.28,9706738.0,13318.24,13425.58,13293.77,13394.6,4362229.0,91.229769,91.975855,90.566581,91.312667,170427,70.647203,71.149996,70.305683,70.533363,636524,52653.31,52837.12,52579.47,52808.18,32940129.0,53.3446,53.5708,52.4582,53.0262,5404853.5261028
2015-08-04,178.38,179.18,176.15,177.9,73698,33.3434,33.3434,33.128,33.128,30452.491526294,15.903,15.972,15.795,15.972,25132,6.7181,6.8829,6.7181,6.8829,5780,164.259426,167.476434,164.259426,166.660178,10038,2228.64,2231.86,2216.04,2227.98,13745311.0,13414.67,13558.97,13400.15,13550.59,5361899.0,90.525132,94.297012,90.525132,94.297012,245403,70.277223,70.57131,69.74597,70.353116,618232,52761.18,52989.92,52616.18,52941.88,54380600.0,53.0839,53.5371,52.7972,53.4656,5661241.0543078
2015-08-05,177.71,183.03,177.15,183.03,76889,32.8705,32.8705,31.4507,31.4507,82.2203389854,15.972,16.199,15.834,16.169,49755,6.8829,6.8829,6.7703,6.8829,2203,167.092313,172.421982,166.612163,169.877185,17660,2228.26,2258.62,2224.8,2258.62,17294142.0,13594.42,13808.94,13593.33,13807.49,8450525.0,94.42136,94.42136,92.721941,93.177883,217910,70.391063,70.694636,69.821863,70.65669,818373,52908.14,53694.88,52908.14,53694.88,54933947.0,53.8553,54.363,53.7324,53.9168,7419765.7787184
2015-08-06,182.16,182.94,177.67,178.38,48323,31.5023,31.5023,31.5023,31.5023,116.3898305118,16.169,16.199,15.844,15.992,34287,6.7703,6.857,6.6834,6.857,2327,168.916885,171.605726,168.916885,170.165275,10800,2241.44,2241.44,2188.54,2196.22,30834016.0,13804.24,13810.42,13674.24,13692.8,6167822.0,92.970637,94.131215,92.846289,93.633824,145846,71.149996,72.487616,69.527776,69.708023,1472418,53111.39,53111.39,52296.62,52418.07,122128154.0,54.0268,54.2639,52.8151,53.1621,6725001.0681415
2015-08-07,178.84,180.18,177.43,179.84,8068,31.3384,31.3384,31.3384,31.3384,1.0677966102,16.071,16.12,15.952,15.972,13094,6.857,6.857,6.7268,6.831,1320,168.820855,171.413666,168.244674,169.82917,6937,2196.01,2211.09,2188.72,2196.78,17697221.0,13694.99,13717.67,13662.73,13700.49,5125139.0,93.675274,93.675274,92.639043,92.846289,105234,69.907243,70.381576,69.357016,69.708023,684122,52429.35,52623.87,52271.23,52425.2,48220806.0,52.9768,53.0887,52.232,52.8785,6396395.9194217
2015-08-10,180.09,182.16,177.0,179.28,22599,31.4161,31.579,31.4161,31.4929,175.1186440728,15.942,15.972,15.873,15.972,22608,6.831,6.831,6.7962,6.8222,1099,170.02123,171.605726,169.493065,170.261306,9033,2203.61,2222.25,2197.04,2222.25,9704075.0,13740.68,13788.46,13722.53,13788.46,3959975.0,93.385129,94.131215,92.721941,94.006867,125195,69.992623,70.447983,69.11985,70.22979,542259,52690.17,52931.39,52457.8,52931.39,36151803.0,53.2891,53.651,53.0362,53.2742,4994729.8881149
2015-08-11,179.84,181.04,179.84,180.27,27072,31.4161,32.8705,31.4161,32.8705,123.8644067832,15.982,16.169,15.923,16.1,45686,6.831,6.831,6.6834,6.7876,3232,170.741456,171.029546,167.860554,168.340704,13055,2221.86,2237.35,2212.88,2219.57,16676096.0,13794.28,13832.05,13771.96,13771.96,5742741.0,93.550926,93.550926,89.696147,90.732378,251768,69.954676,69.983136,67.46917,67.66839,1349293,52943.67,53202.42,52802.39,52934.34,49065691.0,52.7079,53.1036,52.4749,52.8588,5527062.6858884
2015-08-13,180.23,180.23,177.33,177.38,31365,31.4929,32.8705,31.4929,32.8705,14.9491525428,16.061,16.169,15.883,16.169,19124,6.7703,6.7876,6.7095,6.7876,2463,168.9649,171.077561,168.292689,169.877185,6771,2203.68,2226.91,2203.68,2224.74,21532201.0,13718.67,13762.87,13713.04,13747.83,3869391.0,88.701365,90.06919,88.701365,89.406002,171296,65.951303,66.311797,65.30621,65.685677,866848,52760.22,53045.73,52760.07,52995.96,58516629.0,52.3103,52.8875,52.1606,52.462,6396177.0873151
2015-08-14,179.04,179.94,176.52,176.52,22002,31.579,32.6982,31.0115,32.6982,407.8983050964,16.366,18.24,16.366,17.934,284340,6.7703,6.7962,6.7703,6.7962,2044,169.54108,175.446929,169.493065,173.142207,11211,2224.61,2234.45,2193.79,2198.22,17190628.0,13804.45,13806.25,13746.98,13758.71,3863262.0,89.613248,89.861944,88.950061,89.447451,77518,65.856437,66.21693,64.983663,65.353643,526981,53083.77,53170.17,52513.85,52566.45,56978844.0,52.4582,52.9024,52.237,52.8101,5073548.7757726
2015-08-17,177.48,180.04,176.57,180.04,46342,31.063,32.6982,31.063,32.6982,59.7966101712,18.062,19.699,18.062,19.255,333332,6.7962,6.8656,6.7268,6.8656,1034,175.302884,175.879064,172.758087,174.342583,11766,2200.35,2205.62,2169.82,2174.11,19793654.0,13733.42,13752.88,13633.64,13664.36,3630449.0,90.193538,90.60803,88.328322,89.364553,85277,65.752083,66.027197,64.300623,64.888797,619238,52597.98,52701.83,52019.34,52072.06,42284963.0,52.7001,53.1661,52.227,53.0987,4241383.7217503
2015-08-19,179.32,180.18,178.2,180.18,71763,34.4195,34.4195,34.4195,34.4195,5.338983051,19.216,19.59,18.092,18.111,72797,7.0306,7.1173,7.0306,7.0914,10956,173.862433,174.822734,171.701756,171.701756,7930,2179.98,2194.79,2167.16,2192.14,33013839.0,13649.81,13729.9,13612.53,13729.9,3010271.0,88.038177,88.618467,87.582236,87.748033,107862,64.034997,64.974177,63.91167,63.94013,940611,52093.29,52452.86,51980.15,52452.86,74218810.0,52.6465,53.5945,52.4382,53.0887,6730522.2929515
2015-08-21,177.71,180.18,177.71,179.32,55670,33.5579,33.5579,30.2024,30.3831,1875.0508475112,18.535,18.535,18.141,18.141,33826,7.2824,7.2824,6.7789,7.1088,5929,162.29081,175.110824,158.641668,169.15696,22415,2181.55,2196.2,2167.62,2179.73,25955376.0,13569.62,13569.84,13413.65,13430.34,3226936.0,83.188617,85.634122,83.02282,83.478761,217547,62.042797,63.721937,61.86255,62.11869,1768989,51919.52,52239.29,51850.61,51850.61,55791747.0,51.4804,51.5656,49.3375,49.3513,17228845.37563
2015-08-24,175.67,175.67,161.31,165.19,112442,30.2117,30.3747,29.264,29.264,639.6101695098,17.579,17.579,15.903,16.465,204697,7.0306,7.0306,6.1192,6.1192,16305,162.29081,166.035983,161.378524,164.115381,15696,2139.45,2139.45,2014.69,2056.38,43971652.0,13082.8,13082.8,12434.2,12614.74,11569584.0,81.37314,81.986589,79.275809,80.900619,391994,60.420577,61.739223,59.30115,60.41109,3138122,50321.87,50334.4,48048.05,48916.6,97802132.0,46.3021,49.5903,43.6415,47.97,21526538.531343
2015-08-25,166.19,174.52,166.14,171.3,92390,29.3848,30.9684,29.3848,30.9684,120.6610169526,16.317,17.885,16.071,17.352,130883,6.0757,6.7703,6.0498,6.7703,8615,163.731261,171.893817,163.731261,167.092313,10363,2053.54,2112.09,2049.22,2070.56,34626691.0,12377.14,12879.79,12377.14,12859.77,4806536.0,81.812502,84.307746,81.232213,83.686008,261156,61.217457,62.60251,60.75261,62.279963,1822685,48587.14,50096.59,48521.23,49372.33,71577137.0,49.5437,49.5566,47.7895,47.8122,14742092.780301
2015-08-27,164.9,167.47,163.49,164.62,129378,30.0301,30.8055,30.0301,30.8055,117.457627122,17.549,17.993,17.352,17.402,57583,6.6834,7.1608,6.6834,7.1173,1610,168.052614,172.518012,165.747892,170.02123,23654,2091.04,2118.29,2091.04,2117.83,28655734.0,12933.89,13096.65,12933.69,13096.65,4842252.0,85.261079,86.25586,84.349195,85.675571,208394,63.39939,64.08243,62.963003,63.54169,1007825,49931.51,50377.03,49905.34,50366.09,56586132.0,50.9658,52.0347,50.6285,52.0109,14743389.637855
2015-08-28,165.56,170.49,163.9,165.99,62672,30.8917,30.8917,30.8739,30.8823,185.7966101748,17.549,17.747,17.402,17.638,20291,6.9351,7.0219,6.7703,7.0219,3420,170.981531,172.037862,165.843923,168.292689,15567,2126.23,2145.12,2108.53,2145.12,25711607.0,13149.93,13188.8,13139.33,13178.88,5048405.0,85.965716,86.338759,84.059051,84.846586,162524,63.560663,63.949617,62.792243,63.551177,657014,50646.57,50972.44,50311.25,50972.44,59193665.0,52.003,52.1843,51.5568,51.9563,8148427.2800786
